repo_name,repo_url,login,profile_url,location,country
vscode,https://github.com/microsoft/vscode,rchiodo,https://github.com/rchiodo,"Redmond, WA",United States
scrcpy,https://github.com/Genymobile/scrcpy,skaldebane,https://github.com/skaldebane,"Fnideq, Morocco.",Argentina
go,https://github.com/golang/go,xen0n,https://github.com/xen0n,Shanghai,China
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,trobrock,https://github.com/trobrock,"Tampa, FL",United States
Python,https://github.com/TheAlgorithms/Python,theycallmemac,https://github.com/theycallmemac,Dublin,Éire / ireland
black,https://github.com/psf/black,yilei,https://github.com/yilei,California,United States
PowerToys,https://github.com/microsoft/PowerToys,dlnilsson,https://github.com/dlnilsson,"Gothenburg, Sweden",Sweden
go,https://github.com/golang/go,changkun,https://github.com/changkun,"Munich, Germany",Germany
Python,https://github.com/TheAlgorithms/Python,vldmrkl,https://github.com/vldmrkl,"Toronto, ON",Canada
developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,jesusalcaladev,https://github.com/jesusalcaladev,Venezuela,"Venezuela, Bolivarian Republic of"
PowerToys,https://github.com/microsoft/PowerToys,cubedhuang,https://github.com/cubedhuang,"Atlanta, Georgia",Georgia
Python,https://github.com/TheAlgorithms/Python,its-100rabh,https://github.com/its-100rabh,India,India
vscode,https://github.com/microsoft/vscode,Krzysztof-Cieslak,https://github.com/Krzysztof-Cieslak,"Lodz, Poland",Poland
scrcpy,https://github.com/Genymobile/scrcpy,igorinov,https://github.com/igorinov,Santa Cruz,Spain
PowerToys,https://github.com/microsoft/PowerToys,deisterhold,https://github.com/deisterhold,Houston,United States
go,https://github.com/golang/go,jeffallen,https://github.com/jeffallen,"Lausanne, Switzerland",Switzerland
vscode,https://github.com/microsoft/vscode,danyeh,https://github.com/danyeh,"Redmond, WA",United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,bric3,https://github.com/bric3,France,France
vscode,https://github.com/microsoft/vscode,GabeDeBacker,https://github.com/GabeDeBacker,Redmond,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,roeniss,https://github.com/roeniss,Seoul,India
Python,https://github.com/TheAlgorithms/Python,OmkarPathak,https://github.com/OmkarPathak,"Pune, Maharashtra, India",India
vscode,https://github.com/microsoft/vscode,Kalmaegi,https://github.com/Kalmaegi,Beijing,China
scrcpy,https://github.com/Genymobile/scrcpy,karasuhebi,https://github.com/karasuhebi,"Orlando, FL",United States
go,https://github.com/golang/go,dolmen,https://github.com/dolmen,"Paris, France",France
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,Byte7,https://github.com/Byte7,Japan,Japan
Python,https://github.com/TheAlgorithms/Python,itsAkshayDubey,https://github.com/itsAkshayDubey,"Pune, Maharashtra",India
vscode,https://github.com/microsoft/vscode,babakks,https://github.com/babakks,United Kingdom,United Kingdom
vscode,https://github.com/microsoft/vscode,anthonykim1,https://github.com/anthonykim1,"Seattle, WA",United States
go,https://github.com/golang/go,jake-ciolek,https://github.com/jake-ciolek,Stockholm,Sweden
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,yleo77,https://github.com/yleo77,Beijing,China
vscode,https://github.com/microsoft/vscode,cleidigh,https://github.com/cleidigh,"Providence, Rhode Island",United States
PowerToys,https://github.com/microsoft/PowerToys,clareduval,https://github.com/clareduval,"Portland, OR",United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,sachin21,https://github.com/sachin21,Japan,Japan
Python,https://github.com/TheAlgorithms/Python,anuragkumarak95,https://github.com/anuragkumarak95,india ,India
Python,https://github.com/TheAlgorithms/Python,AdePhil,https://github.com/AdePhil,"Lagos, Nigeria.",Nigeria
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,mzuehlke,https://github.com/mzuehlke,"Hamburg, Germany",Germany
Python,https://github.com/TheAlgorithms/Python,chinmoy159,https://github.com/chinmoy159,"Bengaluru, India",India
vscode,https://github.com/microsoft/vscode,mrleemurray,https://github.com/mrleemurray,London,United Kingdom
scrcpy,https://github.com/Genymobile/scrcpy,kaleidot725,https://github.com/kaleidot725,Japan,Japan
PowerToys,https://github.com/microsoft/PowerToys,ChristianLW,https://github.com/ChristianLW,Denmark,Denmark
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,xuhdev,https://github.com/xuhdev,Greater Seattle Area,United States
vscode,https://github.com/microsoft/vscode,chrisdias,https://github.com/chrisdias,"Redmond, WA",United States
scrcpy,https://github.com/Genymobile/scrcpy,K4R7IK,https://github.com/K4R7IK,Greater Noida,India
PowerToys,https://github.com/microsoft/PowerToys,ChrisGuzak,https://github.com/ChrisGuzak,Kirkland WA,United States
go,https://github.com/golang/go,valyala,https://github.com/valyala,United states,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,posva,https://github.com/posva,Paris ,France
Python,https://github.com/TheAlgorithms/Python,erensunerr,https://github.com/erensunerr,Toronto,Canada
Python,https://github.com/TheAlgorithms/Python,adMenon,https://github.com/adMenon,Kochi,India
vscode,https://github.com/microsoft/vscode,bgashler1,https://github.com/bgashler1,"Seattle, WA",United States
scrcpy,https://github.com/Genymobile/scrcpy,vblack,https://github.com/vblack,"Kyiv, Ukraine",Ukraine
PowerToys,https://github.com/microsoft/PowerToys,chasemaier,https://github.com/chasemaier,"Seattle, WA",United States
go,https://github.com/golang/go,AlexanderYastrebov,https://github.com/AlexanderYastrebov,Berlin,Germany
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,cristim,https://github.com/cristim,"Berlin, Germany",Germany
Python,https://github.com/TheAlgorithms/Python,m-aditya,https://github.com/m-aditya,"Bangalore, India",India
vscode,https://github.com/microsoft/vscode,eli-w-king,https://github.com/eli-w-king,"Seattle, WA",United States
PowerToys,https://github.com/microsoft/PowerToys,LordAro,https://github.com/LordAro,York,United Kingdom
go,https://github.com/golang/go,dhobsd,https://github.com/dhobsd,United States,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,blueyed,https://github.com/blueyed,"Berlin, Germany",Germany
Python,https://github.com/TheAlgorithms/Python,NumberPiOso,https://github.com/NumberPiOso,"Medellín, Colombia",Colombia
Python,https://github.com/TheAlgorithms/Python,adityasharma1234,https://github.com/adityasharma1234,"Jaipur,Rajasthan,India",India
vscode,https://github.com/microsoft/vscode,dmitrivMS,https://github.com/dmitrivMS,"Redmond, WA",United States
go,https://github.com/golang/go,kortschak,https://github.com/kortschak,"Adelaide, South Australia",Australia
Python,https://github.com/TheAlgorithms/Python,grochedix,https://github.com/grochedix,"Brussels, Belgium",Belgium
Python,https://github.com/TheAlgorithms/Python,AdityaAtoZ,https://github.com/AdityaAtoZ,"Uttarakhand, India ",India
PowerToys,https://github.com/microsoft/PowerToys,huseyint,https://github.com/huseyint,"Istanbul, Turkey",Turkey
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,clauswitt,https://github.com/clauswitt,"Århus, Denmark",Denmark
Python,https://github.com/TheAlgorithms/Python,Hardvan,https://github.com/Hardvan,India,India
Python,https://github.com/TheAlgorithms/Python,Adityanagraj,https://github.com/Adityanagraj,"Bengaluru,India",India
PowerToys,https://github.com/microsoft/PowerToys,kanglib,https://github.com/kanglib,"Daejeon, Republic of Korea","Korea, Republic of"
go,https://github.com/golang/go,timothy-king,https://github.com/timothy-king,Mountain View,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,rwe,https://github.com/rwe,"Seattle, WA",United States
Python,https://github.com/TheAlgorithms/Python,qckzr,https://github.com/qckzr,"Paris, France",France
scrcpy,https://github.com/Genymobile/scrcpy,ljmf00,https://github.com/ljmf00,"Leiria, Portugal",Portugal
PowerToys,https://github.com/microsoft/PowerToys,hugodahl,https://github.com/hugodahl,"Dallas, TX",United States
go,https://github.com/golang/go,XiaodongLoong,https://github.com/XiaodongLoong,Beijing,China
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,zwhitten,https://github.com/zwhitten,Florida,United States
Python,https://github.com/TheAlgorithms/Python,agnivg,https://github.com/agnivg,"Kolkata, India",India
vscode,https://github.com/microsoft/vscode,joshspicer,https://github.com/joshspicer,"Seattle, Washington",United States
Python,https://github.com/TheAlgorithms/Python,Ahish9009,https://github.com/Ahish9009,Pittsburgh,United States
vscode,https://github.com/microsoft/vscode,digitarald,https://github.com/digitarald,US,United States
scrcpy,https://github.com/Genymobile/scrcpy,TrangOul,https://github.com/TrangOul,Poland,Poland
go,https://github.com/golang/go,egonelbre,https://github.com/egonelbre,"Estonia, Tartu",Estonia
go,https://github.com/golang/go,alberts,https://github.com/alberts,San Francisco,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,esthor,https://github.com/esthor,San Francisco,United States
scrcpy,https://github.com/Genymobile/scrcpy,m7stock,https://github.com/m7stock,Germany,Germany
go,https://github.com/golang/go,dspezia,https://github.com/dspezia,French Riviera,France
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,adamchainz,https://github.com/adamchainz,London / Lisbon,United Kingdom
Python,https://github.com/TheAlgorithms/Python,shivg7706,https://github.com/shivg7706,Aligarh,India
Python,https://github.com/TheAlgorithms/Python,8Dion8,https://github.com/8Dion8,"Ramat Gan, Israel",Israel
PowerToys,https://github.com/microsoft/PowerToys,gythialy,https://github.com/gythialy,"Europa, Jupiter",Chile
go,https://github.com/golang/go,fhs,https://github.com/fhs,"New York, USA",United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,tresni,https://github.com/tresni,"Boise, Idaho",United States
Python,https://github.com/TheAlgorithms/Python,mrvnmchm,https://github.com/mrvnmchm,"Louisville, KY",Cayman Islands
vscode,https://github.com/microsoft/vscode,egamma,https://github.com/egamma,Zurich,Switzerland
scrcpy,https://github.com/Genymobile/scrcpy,mcr,https://github.com/mcr,"Ottawa, ON",Canada
PowerToys,https://github.com/microsoft/PowerToys,gordonwatts,https://github.com/gordonwatts,Seattle,United States
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,jimhester,https://github.com/jimhester,"Cleveland, Ohio",United States
Python,https://github.com/TheAlgorithms/Python,isidroas,https://github.com/isidroas,Spain,Spain
vscode,https://github.com/microsoft/vscode,ulugbekna,https://github.com/ulugbekna,Zurich,Switzerland
scrcpy,https://github.com/Genymobile/scrcpy,muvaf,https://github.com/muvaf,Istanbul,Turkey
PowerToys,https://github.com/microsoft/PowerToys,GeertvanHorrik,https://github.com/GeertvanHorrik,The Netherlands,Netherlands
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,lckarssen,https://github.com/lckarssen,NL,Netherlands
scrcpy,https://github.com/Genymobile/scrcpy,yukiinagato,https://github.com/yukiinagato,"Osaka, Japan",Japan
PowerToys,https://github.com/microsoft/PowerToys,garyhuntddn,https://github.com/garyhuntddn,Cardiff,United Kingdom
ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,Gonzih,https://github.com/Gonzih,"LV, NV",Latvia
Python,https://github.com/TheAlgorithms/Python,amirsoroush,https://github.com/amirsoroush,"Ankara, Turkey",Turkey
Python,https://github.com/TheAlgorithms/Python,aakashdinkar,https://github.com/aakashdinkar,"NEW DELHI, INDIA",India
scrcpy,https://github.com/Genymobile/scrcpy,asnelling,https://github.com/asnelling,Texas,United States
n8n,https://github.com/n8n-io/n8n,teomane,https://github.com/teomane,"Istanbul, Turkey",Turkey
awesome-go,https://github.com/avelino/awesome-go,alixaxel,https://github.com/alixaxel,Portugal,Portugal
awesome-go,https://github.com/avelino/awesome-go,sgreben,https://github.com/sgreben,"München, Bayern, DE",Germany
n8n,https://github.com/n8n-io/n8n,dudanogueira,https://github.com/dudanogueira,Brazil,Brazil
awesome-go,https://github.com/avelino/awesome-go,albrow,https://github.com/albrow,"San Francisco, CA",Canada
awesome-go,https://github.com/avelino/awesome-go,msoap,https://github.com/msoap,"Kyiv, Ukraine",Ukraine
pytorch,https://github.com/pytorch/pytorch,peterbell10,https://github.com/peterbell10,"Scotland, UK",United Kingdom
awesome-go,https://github.com/avelino/awesome-go,alarangeiras,https://github.com/alarangeiras,Brazil,Brazil
awesome-go,https://github.com/avelino/awesome-go,sinhashubham95,https://github.com/sinhashubham95,India,India
awesome-go,https://github.com/avelino/awesome-go,AlekSi,https://github.com/AlekSi,Armenia,Armenia
awesome-go,https://github.com/avelino/awesome-go,korthaj,https://github.com/korthaj,Stockholm,Sweden
black,https://github.com/psf/black,nicoddemus,https://github.com/nicoddemus,"Florianopolis, Brazil",Brazil
awesome-go,https://github.com/avelino/awesome-go,asaskevich,https://github.com/asaskevich,Belarus,Belarus
pytorch,https://github.com/pytorch/pytorch,cyyever,https://github.com/cyyever,Singapore,Singapore
black,https://github.com/psf/black,BryceStevenWilley,https://github.com/BryceStevenWilley,"Boston, MA",Morocco
javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,ir3ne,https://github.com/ir3ne,Ferrara,Italy
n8n,https://github.com/n8n-io/n8n,DerEnderKeks,https://github.com/DerEnderKeks,Germany,Germany
awesome-go,https://github.com/avelino/awesome-go,agilira,https://github.com/agilira,Milan,Italy
next.js,https://github.com/vercel/next.js,abusada,https://github.com/abusada,Amsterdam,Netherlands
awesome-go,https://github.com/avelino/awesome-go,MonaxGT,https://github.com/MonaxGT,"N.Novgorod, Russia",Russia
awesome-go,https://github.com/avelino/awesome-go,yaronsumel,https://github.com/yaronsumel,Tel-Aviv,ישראל
next.js,https://github.com/vercel/next.js,Ephem,https://github.com/Ephem,Stockholm,Sweden
black,https://github.com/psf/black,abdullahselek,https://github.com/abdullahselek,"London, United Kingdom",United Kingdom
n8n,https://github.com/n8n-io/n8n,jesper-bylund,https://github.com/jesper-bylund,Stockholm,Sweden
awesome-go,https://github.com/avelino/awesome-go,Antonboom,https://github.com/Antonboom,"Moscow, Russia",Russia
awesome-go,https://github.com/avelino/awesome-go,cryptix,https://github.com/cryptix,"Hamburg, Germany",Germany
next.js,https://github.com/vercel/next.js,sphilee,https://github.com/sphilee,Korea,"Korea, Republic of"
awesome-go,https://github.com/avelino/awesome-go,qiangxue,https://github.com/qiangxue,"Virginia, U.S.A.",United States
black,https://github.com/psf/black,adamchainz,https://github.com/adamchainz,London / Lisbon,United Kingdom
awesome-go,https://github.com/avelino/awesome-go,aymerick,https://github.com/aymerick,"Betton, Rennes, France",France
next.js,https://github.com/vercel/next.js,gcpantazis,https://github.com/gcpantazis,"San Francisco, CA",Canada
black,https://github.com/psf/black,AdamWill,https://github.com/AdamWill,"Vancouver, B.C.",Canada
awesome-go,https://github.com/avelino/awesome-go,bengadbois,https://github.com/bengadbois,"Portland, OR",United States
awesome-go,https://github.com/avelino/awesome-go,edwingeng,https://github.com/edwingeng,Beijing,China
black,https://github.com/psf/black,aditya7302,https://github.com/aditya7302,"Ghaziabad, Uttar Pradesh",India
n8n,https://github.com/n8n-io/n8n,JaZo,https://github.com/JaZo,Netherlands,Netherlands
awesome-go,https://github.com/avelino/awesome-go,madflojo,https://github.com/madflojo,"Phoenix, AZ",Azerbaijan
awesome-go,https://github.com/avelino/awesome-go,pieterclaerhout,https://github.com/pieterclaerhout,"Beernem, Belgium",Belgium
n8n,https://github.com/n8n-io/n8n,Zeedinstein,https://github.com/Zeedinstein,South Africa,South Africa
awesome-go,https://github.com/avelino/awesome-go,bscott,https://github.com/bscott,California,United States
