repo_name,repo_url,login,profile_url,location,country,prs_opened,prs_merged,pr_accept_rate,avg_time_to_merge,commits_total,issues_opened,reviews_submitted,stars_own_repos,stars_contrib_repos,contribution_period,activity_frequency,activity_regularidade,permission_level
svelte,https://github.com/sveltejs/svelte,sockmaster27,https://github.com/sockmaster27,"Aarhus, Denmark",Denmark,1,1,100.0,485.13,1,5,0,436,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,GabiGrin,https://github.com/GabiGrin,"Tel Aviv, Israel",Israel,1,1,100.0,10.91,1,0,0,164,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,gka,https://github.com/gka,Berlin,Germany,2,2,100.0,23.79,1,4,0,12491,27.45,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,xamir82,https://github.com/xamir82,"Melbourne, Australia",Australia,0,0,0.0,0.0,1,3,0,0,0.0,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,spf13,https://github.com/spf13,NYC,United States,6,0,0.0,0.0,466,24,0,74303,0.0,46,1.2767123287671234,1.2767123287671234,contributor
svelte,https://github.com/sveltejs/svelte,bartpype,https://github.com/bartpype,"Tilburg, NL",Netherlands,0,0,0.0,0.0,1,1,0,0,0.0,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,harshmandan,https://github.com/harshmandan,India,India,0,0,0.0,0.0,0,0,0,40,0.0,0,0.0,0.0,viewer
svelte,https://github.com/sveltejs/svelte,cj81499,https://github.com/cj81499,"Chicago, IL",United States,1,1,100.0,1162.84,1,0,0,16,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,JitPackJoyride,https://github.com/JitPackJoyride,New York City,United States,1,1,100.0,0.07,1,0,0,34,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,brandonmcconnell,https://github.com/brandonmcconnell,"Miami, FL",United States,1,1,100.0,13.34,1,22,0,707,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,c0bra,https://github.com/c0bra,"Kansas City, MO",Macao,2,2,100.0,45.83,1,1,0,1607,27.45,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,klaussner,https://github.com/klaussner,"Paderborn, Germany",Germany,1,1,100.0,2.89,1,1,0,57,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,BernieSumption,https://github.com/BernieSumption,"London, UK",United Kingdom,1,1,100.0,67.61,1,0,0,52,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,atorrers,https://github.com/atorrers,Brazil,Brazil,1,1,100.0,0.79,1,0,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,SarcevicAntonio,https://github.com/SarcevicAntonio,Münster,Germany,1,1,100.0,28.73,1,3,0,60,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,ankeetmaini,https://github.com/ankeetmaini,Bangalore,India,1,1,100.0,77.05,1,0,0,88,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,AshishKapoor,https://github.com/AshishKapoor,"New Delhi, India",India,2,1,50.0,0.4,1,1,1,43,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,1wheel,https://github.com/1wheel,nyc,United States,1,1,100.0,73.43,1,0,0,935,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,ooade,https://github.com/ooade,London,United Kingdom,1,1,100.0,20.84,1,0,0,2568,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,el1f,https://github.com/el1f,Italy,Italy,1,1,100.0,42.49,1,0,0,1,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,chris-morgan,https://github.com/chris-morgan,"Out in the country in western Victoria, Australia",Australia,1,1,100.0,2.36,1,8,0,936,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,akx,https://github.com/akx,Finland,Finland,2,1,50.0,40.86,1,0,0,75,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,remotelydev,https://github.com/remotelydev,Wrocław,Poland,1,1,100.0,0.86,1,0,0,6,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,enstyled,https://github.com/enstyled,"Copenhagen, Denmark",Denmark,1,1,100.0,18.67,1,0,0,6,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,arthurdenner,https://github.com/arthurdenner,"Stockholm, Sweden",Sweden,2,1,50.0,34.31,1,0,0,109,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,Cleecanth,https://github.com/Cleecanth,"Madison, WI",United States,1,1,100.0,28.54,1,0,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,aredridel,https://github.com/aredridel,"Salem, MA",Morocco,2,1,50.0,304.78,1,1,0,77,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,Orbyt,https://github.com/Orbyt,San Francisco,United States,1,1,100.0,12.38,1,0,0,11,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,arpitjalan,https://github.com/arpitjalan,India,India,1,1,100.0,12.89,1,0,0,21,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,Pierstoval,https://github.com/Pierstoval,France,France,1,1,100.0,1688.86,1,0,1,142,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,Prinzhorn,https://github.com/Prinzhorn,Germany,Germany,2,1,50.0,366.3,1,10,3,19381,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,alexiglesias93,https://github.com/alexiglesias93,"Lleida, Spain",Spain,1,1,100.0,22.53,1,0,1,21,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,caengen,https://github.com/caengen,"Lørenskog, Norway",Norway,1,1,100.0,28.4,1,0,0,5,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,blittle,https://github.com/blittle,Maine,United States,1,1,100.0,34.77,1,2,0,692,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,rster2002,https://github.com/rster2002,The Netherlands,Netherlands,2,1,50.0,1511.83,1,1,0,39,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,brittharr,https://github.com/brittharr,London,United Kingdom,1,1,100.0,2.19,1,1,0,1,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,caroso1222,https://github.com/caroso1222,Spain,Spain,1,1,100.0,354.35,1,0,0,3724,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,chrskerr,https://github.com/chrskerr,"Sunshine Coast, Australia",Australia,1,1,100.0,2811.3,1,0,1,4,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,webchick,https://github.com/webchick,"Vancouverish, BC",Canada,1,1,100.0,106.66,1,1,0,70,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,AlexGalays,https://github.com/AlexGalays,Paris,France,1,1,100.0,12.0,1,0,0,558,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,chhotii-alex,https://github.com/chhotii-alex,"Boston, Massachusetts",United States,2,1,50.0,0.18,1,0,0,1,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,guzart,https://github.com/guzart,Quebec,Canada,1,1,100.0,11.45,1,2,0,189,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,cmdecker95,https://github.com/cmdecker95,Florida,United States,1,1,100.0,8.93,1,0,0,1,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,vedam,https://github.com/vedam,Berlin,Germany,2,1,50.0,5.82,1,5,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,camjackson,https://github.com/camjackson,"Melbourne, Australia",Australia,1,1,100.0,368.73,1,0,0,230,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,benschac,https://github.com/benschac,"New York, NY",United States,3,1,33.33,62.3,1,8,1,80,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,a-alexander,https://github.com/a-alexander,London,United Kingdom,1,1,100.0,0.26,1,0,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,ogre-yoga,https://github.com/ogre-yoga,"Sydney, Australia",Australia,1,1,100.0,0.56,1,0,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,x-dune,https://github.com/x-dune,Kuala Lumpur,Malaysia,1,1,100.0,0.5,1,0,0,0,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,christian-bromann,https://github.com/christian-bromann,San Francisco,United States,1,1,100.0,25.95,1,0,0,1341,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,brittneypostma,https://github.com/brittneypostma,"Holland, MI",Netherlands,1,1,100.0,0.34,1,0,6,52,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,bravecorvus,https://github.com/bravecorvus,"San Diego, CA",Canada,1,1,100.0,2684.15,1,0,0,18,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
svelte,https://github.com/sveltejs/svelte,bennymi,https://github.com/bennymi,Germany,Germany,1,1,100.0,23.1,1,2,2,190,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,tatsushid,https://github.com/tatsushid,Japan,Japan,29,0,0.0,0.0,35,0,0,935,0.0,3,0.0958904109589041,0.0958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,RickCogley,https://github.com/RickCogley,"Tokyo, Japan",Japan,12,0,0.0,0.0,12,11,0,96,0.0,1,0.03287671232876712,0.03287671232876712,contributor
hugo,https://github.com/gohugoio/hugo,SchumacherFM,https://github.com/SchumacherFM,"North-Aargau, CH",Switzerland,5,0,0.0,0.0,14,0,0,1509,0.0,1,0.038356164383561646,0.038356164383561646,contributor
hugo,https://github.com/gohugoio/hugo,philpennock,https://github.com/philpennock,"Pittsburgh, PA, USA",United States,5,0,0.0,0.0,5,0,0,152,0.0,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,vbatoufflet,https://github.com/vbatoufflet,"Paris, France",France,9,0,0.0,0.0,13,0,0,39,0.0,1,0.03561643835616438,0.03561643835616438,contributor
hugo,https://github.com/gohugoio/hugo,SvenDowideit,https://github.com/SvenDowideit,"Brisbane, QLD, Australia",Australia,7,0,0.0,0.0,6,6,0,386,0.0,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,srinivasreddy,https://github.com/srinivasreddy,"Hyderbad,India",India,6,0,0.0,0.0,5,0,0,21,0.0,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,stou,https://github.com/stou,Denmark,Denmark,4,0,0.0,0.0,4,3,0,5,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,bramp,https://github.com/bramp,Redwood City,United States,3,0,0.0,0.0,4,3,0,2149,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,abh,https://github.com/abh,California,United States,4,0,0.0,0.0,10,4,0,1863,0.0,1,0.0273972602739726,0.0273972602739726,contributor
hugo,https://github.com/gohugoio/hugo,jygastaud,https://github.com/jygastaud,"Lyon, France",France,1,0,0.0,0.0,5,1,0,21,0.0,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,mohae,https://github.com/mohae,"Chicago, IL",United States,28,0,0.0,0.0,24,2,0,749,0.0,2,0.06575342465753424,0.06575342465753424,contributor
hugo,https://github.com/gohugoio/hugo,derekperkins,https://github.com/derekperkins,"Lehi, UT",United States,13,0,0.0,0.0,6,4,2,2,0.0,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,owenwaller,https://github.com/owenwaller,UK,United Kingdom,1,0,0.0,0.0,12,3,0,3,0.0,1,0.03287671232876712,0.03287671232876712,contributor
hugo,https://github.com/gohugoio/hugo,ariejan,https://github.com/ariejan,"Son en Breugel, The Netherlands",Netherlands,2,0,0.0,0.0,6,0,0,237,0.0,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,ominty,https://github.com/ominty,Germany,Germany,4,0,0.0,0.0,4,4,0,0,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,k4rtik,https://github.com/k4rtik,"Chicago, IL",United States,13,0,0.0,0.0,11,1,0,174,0.0,1,0.030136986301369864,0.030136986301369864,contributor
hugo,https://github.com/gohugoio/hugo,egonelbre,https://github.com/egonelbre,"Estonia, Tartu",Estonia,2,0,0.0,0.0,8,3,0,4126,0.0,1,0.021917808219178082,0.021917808219178082,contributor
hugo,https://github.com/gohugoio/hugo,davidejones,https://github.com/davidejones,"London, UK",United Kingdom,8,6,75.0,69.22,8,10,2,61,167.51,1,0.021917808219178082,0.021917808219178082,contributor
hugo,https://github.com/gohugoio/hugo,tychoish,https://github.com/tychoish,"Brooklyn, NY",United States,5,3,60.0,15.1,9,1,0,90,83.76,1,0.024657534246575342,0.024657534246575342,contributor
hugo,https://github.com/gohugoio/hugo,mdhender,https://github.com/mdhender,"Roxborough, CO",Colombia,24,4,16.67,22.65,10,13,1,27,111.68,1,0.0273972602739726,0.0273972602739726,contributor
hugo,https://github.com/gohugoio/hugo,natefinch,https://github.com/natefinch,"Massachusetts, USA",United States,16,2,12.5,9.3,21,19,1,8465,55.84,2,0.057534246575342465,0.057534246575342465,contributor
hugo,https://github.com/gohugoio/hugo,XhmikosR,https://github.com/XhmikosR,Greece,Greece,4,4,100.0,14.89,4,23,1,2235,111.68,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,n10v,https://github.com/n10v,Berlin,Germany,44,32,72.73,29.94,65,6,9,479,893.4,6,0.1780821917808219,0.1780821917808219,contributor
svelte,https://github.com/sveltejs/svelte,BastiDood,https://github.com/BastiDood,Philippines,Philippines,1,1,100.0,1892.88,1,0,0,88,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,caarlos0,https://github.com/caarlos0,Brazil,Brazil,5,5,100.0,70.43,5,1,0,11042,139.59,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,alexandear,https://github.com/alexandear,"Ukraine, Kyiv",Ukraine,36,26,72.22,16.93,26,1,5,251,725.89,2,0.07123287671232877,0.07123287671232877,contributor
hugo,https://github.com/gohugoio/hugo,niklasfasching,https://github.com/niklasfasching,Berlin,Germany,17,15,88.24,2.88,19,0,1,403,418.78,1,0.052054794520547946,0.052054794520547946,contributor
svelte,https://github.com/sveltejs/svelte,BenJam,https://github.com/BenJam,"Shropshire, UK",United Kingdom,1,1,100.0,2.29,1,0,0,11,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,coliff,https://github.com/coliff,"Osaka, Japan",Japan,26,18,69.23,224.35,18,9,26,1816,502.54,1,0.049315068493150684,0.049315068493150684,contributor
hugo,https://github.com/gohugoio/hugo,FelicianoTech,https://github.com/FelicianoTech,"Florida, U.S.A.",United States,12,8,66.67,40.38,8,6,4,74,223.35,1,0.021917808219178082,0.021917808219178082,contributor
svelte,https://github.com/sveltejs/svelte,benbender,https://github.com/benbender,"Hamburg, Germany",Germany,1,1,100.0,0.45,1,1,2,47,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,dvdksn,https://github.com/dvdksn,Sweden,Sweden,5,4,80.0,55.28,5,6,1,19,111.68,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,onedrawingperday,https://github.com/onedrawingperday,Athens,United States,16,11,68.75,7.31,11,56,5,0,307.11,1,0.030136986301369864,0.030136986301369864,contributor
hugo,https://github.com/gohugoio/hugo,jmooring,https://github.com/jmooring,"Seattle, WA",United States,338,314,92.9,35.29,319,372,125,155,8766.5,31,0.873972602739726,0.873972602739726,contributor
hugo,https://github.com/gohugoio/hugo,vassudanagunta,https://github.com/vassudanagunta,New York City,United States,18,11,61.11,40.39,20,13,6,4,307.11,2,0.0547945205479452,0.0547945205479452,contributor
hugo,https://github.com/gohugoio/hugo,quasilyte,https://github.com/quasilyte,Georgia,Georgia,4,4,100.0,4.11,4,1,0,2842,111.68,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,MarkDBlackwell,https://github.com/MarkDBlackwell,"Baltimore, MD","Moldova, Republic of",13,5,38.46,322.61,10,28,0,7,139.59,1,0.0273972602739726,0.0273972602739726,contributor
hugo,https://github.com/gohugoio/hugo,noahcampbell,https://github.com/noahcampbell,"Bay Area, CA",Canada,9,8,88.89,9.66,109,8,0,7,223.35,10,0.29863013698630136,0.29863013698630136,contributor
hugo,https://github.com/gohugoio/hugo,moorereason,https://github.com/moorereason,"Abilene, Texas, USA",United States,168,113,67.26,1754.96,198,56,101,132,3154.82,19,0.5424657534246575,0.5424657534246575,contributor
svelte,https://github.com/sveltejs/svelte,RedHatter,https://github.com/RedHatter,California,United States,15,8,53.33,707.04,1,16,2,216,109.82,1,0.0027397260273972603,0.0027397260273972603,contributor
hugo,https://github.com/gohugoio/hugo,dropwhile,https://github.com/dropwhile,"Portland, OR",United States,3,3,100.0,29.71,5,0,0,18,83.76,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,rozza,https://github.com/rozza,United Kingdom,United Kingdom,6,3,50.0,35.52,6,0,0,261,83.76,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,hacdias,https://github.com/hacdias,Netherlands,Netherlands,7,1,14.29,1873.26,4,10,1,5306,27.92,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,robertbasic,https://github.com/robertbasic,"Indjija, Serbia",Serbia,10,1,10.0,0.53,10,1,0,259,27.92,1,0.0273972602739726,0.0273972602739726,contributor
hugo,https://github.com/gohugoio/hugo,vazrupe,https://github.com/vazrupe,"Suwon, South Korea","Korea, Republic of",6,5,83.33,35.6,5,0,0,10,139.59,1,0.0136986301369863,0.0136986301369863,contributor
hugo,https://github.com/gohugoio/hugo,tryzniak,https://github.com/tryzniak,Belarus,Belarus,11,6,54.55,509.97,6,0,1,1,167.51,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,bep,https://github.com/bep,Norway,Norway,1470,1218,82.86,17.42,5427,1659,287,1722,34005.08,542,14.868493150684932,14.868493150684932,contributor
hugo,https://github.com/gohugoio/hugo,deining,https://github.com/deining,Germany,Germany,21,17,80.95,102.1,17,19,3,1,474.62,1,0.04657534246575343,0.04657534246575343,contributor
hugo,https://github.com/gohugoio/hugo,khayyamsaleem,https://github.com/khayyamsaleem,"Woodbridge, NJ",United States,7,5,71.43,81.81,6,5,2,75,139.59,1,0.01643835616438356,0.01643835616438356,contributor
hugo,https://github.com/gohugoio/hugo,Dbzman,https://github.com/Dbzman,Germany,Germany,2,0,0.0,0.0,2,0,0,0,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,sanbornm,https://github.com/sanbornm,"Vancouver, USA",United States,2,0,0.0,0.0,2,4,0,1801,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,jmhodges,https://github.com/jmhodges,San Francisco,United States,3,0,0.0,0.0,3,2,0,457,0.0,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,mjanda,https://github.com/mjanda,"Prague, Czech Republic",Czechia,4,0,0.0,0.0,4,1,0,9,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,egonSchiele,https://github.com/egonSchiele,Minnesota,United States,4,0,0.0,0.0,3,0,0,15485,0.0,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,kzys,https://github.com/kzys,"Seattle, WA",United States,4,0,0.0,0.0,4,0,0,108,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,vjeantet,https://github.com/vjeantet,France,France,2,0,0.0,0.0,2,4,0,2956,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,halostatue,https://github.com/halostatue,"Toronto, Ontario",Canada,16,0,0.0,0.0,20,0,0,755,0.0,2,0.0547945205479452,0.0547945205479452,contributor
hugo,https://github.com/gohugoio/hugo,mbleigh,https://github.com/mbleigh,"Castro Valley, CA",Canada,1,0,0.0,0.0,2,0,0,5592,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,jacobwgillespie,https://github.com/jacobwgillespie,"London, UK",United Kingdom,1,0,0.0,0.0,4,0,0,651,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,dimo414,https://github.com/dimo414,"Mountain View, CA",Canada,2,0,0.0,0.0,2,5,0,492,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,rahul286,https://github.com/rahul286,"Pune, India",India,2,0,0.0,0.0,2,3,0,16,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,ffrizzo,https://github.com/ffrizzo,"Cascavel, PR, Brazil",Brazil,4,0,0.0,0.0,4,0,0,28,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,nwidger,https://github.com/nwidger,"NY, USA",United States,2,0,0.0,0.0,2,4,0,1352,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,mariobox,https://github.com/mariobox,United States,United States,2,0,0.0,0.0,2,0,0,55,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,rubenv,https://github.com/rubenv,Belgium,Belgium,2,0,0.0,0.0,2,1,0,1312,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,rolpereira,https://github.com/rolpereira,Portugal,Portugal,2,0,0.0,0.0,2,0,0,63,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,rsumilang,https://github.com/rsumilang,"Los Angeles, CA",Canada,2,0,0.0,0.0,2,0,0,10,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,thijsdezoete,https://github.com/thijsdezoete,The Netherlands,Netherlands,2,0,0.0,0.0,2,0,0,50,0.0,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,Mistobaan,https://github.com/Mistobaan,Venice Beach,France,2,0,0.0,0.0,4,1,0,4,0.0,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,max-arnold,https://github.com/max-arnold,Siberia,Italy,4,3,75.0,6287.45,3,2,1,58,83.76,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,openscript,https://github.com/openscript,"Zurich, Switzerland",Switzerland,1,1,100.0,8.37,2,1,0,177,27.92,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,liwenyip,https://github.com/liwenyip,"Sydney, AU",Australia,2,1,50.0,13.13,2,2,0,600,27.92,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,tekezo,https://github.com/tekezo,Japan,Japan,2,2,100.0,1.46,2,0,0,47,55.84,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,yihui,https://github.com/yihui,"Omaha, NE",Niger,4,4,100.0,24.31,4,10,0,10614,111.68,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,richtera,https://github.com/richtera,"Pennsylvania, USA",United States,8,3,37.5,43.76,4,17,3,13,83.76,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,BaibhaVatsa,https://github.com/BaibhaVatsa,"Seattle, WA",United States,3,3,100.0,8.92,3,3,0,6,83.76,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,sams96,https://github.com/sams96,"Zurich, CH",Switzerland,3,3,100.0,514.01,3,0,0,66,83.76,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,ks888,https://github.com/ks888,"Tokyo, Japan",Japan,6,2,33.33,449.67,3,0,0,1555,55.84,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,peaceiris,https://github.com/peaceiris,Japan,Japan,4,3,75.0,8.15,3,3,0,7596,83.76,1,0.00821917808219178,0.00821917808219178,contributor
hugo,https://github.com/gohugoio/hugo,aubort,https://github.com/aubort,Zurich,Switzerland,2,1,50.0,6.47,2,0,0,14,27.92,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,jorinvo,https://github.com/jorinvo,"Bangkok, Thailand",Thailand,5,3,60.0,9.87,4,1,1,355,83.76,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,fj,https://github.com/fj,"Charlottesville, VA",Holy See (Vatican City State),5,4,80.0,103.05,4,2,2,61,111.68,1,0.010958904109589041,0.010958904109589041,contributor
hugo,https://github.com/gohugoio/hugo,d4l3k,https://github.com/d4l3k,Seattle/Vancouver,Canada,3,2,66.67,157.34,2,1,1,99,55.84,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,zerok,https://github.com/zerok,"Graz, Austria",Austria,2,1,50.0,1.66,2,0,0,518,27.92,1,0.005479452054794521,0.005479452054794521,contributor
hugo,https://github.com/gohugoio/hugo,earthboundkid,https://github.com/earthboundkid,"Baltimore, MD","Moldova, Republic of",3,3,100.0,72.69,3,33,1,3148,83.76,1,0.00821917808219178,0.00821917808219178,contributor
svelte,https://github.com/sveltejs/svelte,Bladesheng,https://github.com/Bladesheng,[object Object],Germany,2,1,50.0,0.42,1,3,0,3,13.73,1,0.0027397260273972603,0.0027397260273972603,contributor
