login,repo_name,country,country_type,performance_score,pr_accept_rate,pr_accept_rate_norm,prs_opened,prs_opened_norm,commits_total,commits_total_norm,activity_frequency,activity_frequency_norm
kaavee315,langflow,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
slava-sh,youtube-dl,United Kingdom,developed,0.012639741190118892,100.0,1.0,2,0.0002697963037906381,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
jorge-cab,react,United States,developed,0.0034751846382120415,12.24,0.12240000000000001,49,0.0066100094428706326,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
makky3939,react,Japan,developed,0.012649162692220309,100.0,1.0,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
lalinsky,youtube-dl,Slovakia,developed,0.008989015172352576,66.67,0.6667000000000001,12,0.0016187778227438284,15,0.0004928050463236743,0.0410958904109589,0.0004928050463236743
akx,stable-diffusion-webui,Finland,developed,0.017684525893427522,86.81,0.8681,91,0.012275731822474031,155,0.005092318812011301,0.4246575342465753,0.005092318812011301
mjul,react,Denmark,developed,0.012513686500305059,100.0,1.0,3,0.0004046944556859571,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
DenrizSusam,react,Germany,developed,0.012709886279263474,100.0,1.0,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
brigand,react,United States,developed,0.007252592982653099,54.55,0.5455,11,0.0014838796708485094,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
orta,react,United Kingdom,developed,0.012649162692220309,100.0,1.0,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
Pouja,react,Netherlands,developed,0.005666992178140456,42.86,0.4286,7,0.0009442870632672333,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
Dineshs91,youtube-dl,India,emerging,0.012887346289342265,100.0,1.0,8,0.0010791852151625524,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
mxstbr,react,Canada,developed,0.012649162692220309,100.0,1.0,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
lyip1992,react,United States,developed,0.01093103804946888,85.71,0.8571,7,0.0009442870632672333,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
Yukiyukiyeah,langflow,United States,developed,0.01244049382491428,80.43,0.8043,46,0.006205314987184676,36,0.0011827321111768185,0.0986301369863013,0.0011827321111768177
puradox,react,United States,developed,0.012508975749254352,100.0,1.0,1,0.00013489815189531904,8,0.000262829358039293,0.021917808219178,0.000262829358039292
ianobermiller,react,United States,developed,0.008601326365486453,66.67,0.6667000000000001,6,0.0008093889113719142,8,0.000262829358039293,0.021917808219178,0.000262829358039292
zertosh,react,United States,developed,0.009532668040566317,72.73,0.7273000000000001,11,0.0014838796708485094,8,0.000262829358039293,0.021917808219178,0.000262829358039292
floryn90,n8n,Romania,emerging,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
hramos,react,Azerbaijan,developed,0.011477653568180582,85.71,0.8571,21,0.0028328611898017,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
andreypopp,react,Georgia,developed,0.009183263404797455,70.0,0.7,10,0.0013489815189531903,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
lifez,vscode,Thailand,emerging,0.00528758825702173,40.0,0.4,5,0.0006744907594765951,8,0.000262829358039293,0.021917808219178,0.000262829358039292
ivaniliash,langflow,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ekoleda-codaio,n8n,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jgebhardt,react,Canada,developed,0.006553446676453902,50.0,0.5,6,0.0008093889113719142,8,0.000262829358039293,0.021917808219178,0.000262829358039292
Curt-Park,langflow,"Korea, Republic of",developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jddxf,react,中国,developed,0.008631305325736832,64.29,0.6429,14,0.0018885741265344666,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
KonstHardy,react,Russia,emerging,0.010054951620170153,77.78,0.7778,9,0.0012140833670578712,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
rbalicki2,react,United States,developed,0.008232749156519727,61.54,0.6154,13,0.0017536759746391475,8,0.000262829358039293,0.021917808219178,0.000262829358039292
ofermend,langflow,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
rothnic,langflow,Albania,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nadeemcite,langflow,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jialudev,langflow,China,emerging,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
meownoid,n8n,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
efriis,n8n,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
willywongi,n8n,Italy,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mneedham,langflow,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mattbajorek,langflow,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
rickbeerendonk,react,Colombia,emerging,0.008848931464709827,66.67,0.6667000000000001,12,0.0016187778227438284,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
Timeraa,n8n,Germany,developed,0.004230007087863354,33.33,0.3333,3,0.0004046944556859571,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Npahlfer,ollama,Sweden,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
GKdeVries,n8n,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
choudat,n8n,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
melroy89,langflow,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ManuLasker,n8n,Colombia,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
francisfontoura,n8n,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
gebn,youtube-dl,United Kingdom,developed,0.006544025174352486,50.0,0.5,2,0.0002697963037906381,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
filp,n8n,Portugal,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nikeee,react,Germany,developed,0.009872257068167604,75.0,0.75,12,0.0016187778227438284,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
EternalDeiwos,n8n,Norway,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
johnhawkinson,youtube-dl,Morocco,emerging,0.006233838417161146,37.93,0.37929999999999997,29,0.003912046404964252,21,0.0006899270648531441,0.0575342465753424,0.0006899270648531434
9n,langflow,中国,developed,0.003244057786841618,25.0,0.25,4,0.0005395926075812762,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
fank,n8n,Japan,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
joecritch,react,United Kingdom,developed,0.01103713000200564,79.31,0.7931,29,0.003912046404964252,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
SanderSpies,react,Netherlands,developed,0.0033426836876842866,21.43,0.2143,14,0.0018885741265344666,8,0.000262829358039293,0.021917808219178,0.000262829358039292
eddywashere,n8n,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
goncalossilva,n8n,Portugal,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
henryqdineen,react,Morocco,emerging,0.008392630511609706,63.64,0.6364,11,0.0014838796708485094,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
taneliang,react,United States,developed,0.010672705569522925,81.82,0.8181999999999999,11,0.0014838796708485094,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
fredericalix,n8n,France,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
EricFrancis12,n8n,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
RaitoBezarius,react,France,developed,0.006380594182102612,50.0,0.5,2,0.0002697963037906381,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
JoshuaGross,react,Canada,developed,0.010672705569522925,81.82,0.8181999999999999,11,0.0014838796708485094,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
dmytrorykun,react,United Kingdom,developed,0.011640227638789719,90.0,0.9,10,0.0013489815189531903,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
jaredly,react,Macao,developed,0.008187149212178274,62.5,0.625,8,0.0010791852151625524,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
gruviimark,bootstrap,United States,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
Artoria2e5,PowerToys,China,emerging,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
danw,flutter,Canada,developed,0.0003035146998926217,0.0,0.0,0,0.0,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
mdempsky,go,Colombia,emerging,0.039923856678183364,0.0,0.0,0,0.0,1710,0.056179775280898875,4.684931506849315,0.05617977528089888
kubalav,PowerToys,Slovakia,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
mattez,bootstrap,Spain,developed,0.00834911375053558,66.67,0.6667000000000001,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
szczyglis-dev,ollama,Poland,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nbonamy,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
richkadel,flutter,Canada,developed,0.012625712172289975,100.0,1.0,1,0.00013489815189531904,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
marco-souza,ollama,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Flydiverny,bootstrap,Sweden,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
mlmorg,bootstrap,United States,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
Sirozha1337,PowerToys,Serbia,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
madiator,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
MagicFun1241,ollama,Russia,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ianpark,system-design-primer,United Kingdom,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
BrandonSurowiec,vue,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nischalj10,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
abitrolly,cheat.sh,United States,developed,0.013748622567285065,84.62,0.8462000000000001,26,0.003507351949278295,102,0.0033510743150009857,0.2794520547945205,0.0033510743150009853
gayanper,vscode,Norway,developed,0.0034074887790914916,25.0,0.25,4,0.0005395926075812762,8,0.000262829358039293,0.021917808219178,0.000262829358039292
nikeshparajuli,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
elsmr,n8n,Belgium,developed,0.03238846449440649,95.66,0.9566,346,0.04667476055578038,330,0.010841711019120836,0.9041095890410958,0.010841711019120836
aliencaocao,transformers,Singapore,developed,0.012892057040392972,100.0,1.0,10,0.0013489815189531903,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
jimbeveridge,flutter,United States,developed,0.009760024925536272,75.0,0.75,4,0.0005395926075812762,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
cakiki,transformers,Germany,developed,0.013013504214479306,100.0,1.0,12,0.0016187778227438284,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
lstep,ollama,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nicarq,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jswillard,vscode,Colombia,emerging,0.012532323033861478,100.0,1.0,1,0.00013489815189531904,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
matthewpennell,bootstrap,United Kingdom,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
eins78,bootstrap,Switzerland,developed,0.005147504549378981,40.0,0.4,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
marios-zindilis,bootstrap,Ireland,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
wistcc,vscode,Sweden,developed,0.009223460155612654,71.43,0.7143,7,0.0009442870632672333,8,0.000262829358039293,0.021917808219178,0.000262829358039292
skttl,PowerToys,Denmark,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tomer,PowerToys,Israel,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
thegecko,vscode,United Kingdom,developed,0.005497817053809062,40.0,0.4,10,0.0013489815189531903,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
sanidhyas3s,PowerToys,India,emerging,0.00834911375053558,66.67,0.6667000000000001,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
hackyon,transformers,United States,developed,0.008984407656625075,66.67,0.6667000000000001,15,0.0020234722784297854,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
markdumay,bootstrap,Netherlands,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
willlarche,flutter,United States,developed,0.011379450443378167,85.71,0.8571,14,0.0018885741265344666,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
XuehaiPan,transformers,China,emerging,0.010918929956232502,83.33,0.8332999999999999,12,0.0016187778227438284,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
ebezzam,transformers,Switzerland,developed,0.010918929956232502,83.33,0.8332999999999999,12,0.0016187778227438284,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
brendanbowidas,vue,United States,developed,0.004230007087863354,33.33,0.3333,3,0.0004046944556859571,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
gentaiscool,transformers,United States,developed,0.012831333453349808,100.0,1.0,9,0.0012140833670578712,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
aphedges,transformers,United States,developed,0.01181274309847953,90.91,0.9091,11,0.0014838796708485094,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
LuanVSO,vscode,Brazil,emerging,0.012546352051690392,100.0,1.0,2,0.0002697963037906381,8,0.000262829358039293,0.021917808219178,0.000262829358039292
jasongin,vscode,United States,developed,0.012546352051690392,100.0,1.0,2,0.0002697963037906381,8,0.000262829358039293,0.021917808219178,0.000262829358039292
lukeapage,bootstrap,Denmark,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
yongtang,tensorflow,Canada,developed,0.07533102185932528,87.35,0.8734999999999999,822,0.11088628085795224,1451,0.047670674814376764,3.9753424657534246,0.04767067481437677
krynble,n8n,Portugal,developed,0.02728357852216195,89.73,0.8973,292,0.03939026035343316,229,0.007523490373874762,0.6273972602739726,0.007523490373874762
bpasero,vscode,Switzerland,developed,0.4540114538576807,93.93,0.9393,3130,0.4222312154323486,13941,0.4580130100532229,38.1945205479452,0.4580130100532229
shufflecode,PowerToys,Germany,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
jondaniels,PowerToys,United States,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
fkorotkov,flutter,United States,developed,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Megasware128,PowerToys,Netherlands,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
raajtram,bootstrap,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
textspur,ollama,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
FeiWang96,transformers,United States,developed,0.012728522812819892,100.0,1.0,5,0.0006744907594765951,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
mateuszmigas,ollama,Poland,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
paultyng,bootstrap,"Moldova, Republic of",developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
ztanner,next.js,Canada,developed,0.05337757973456421,91.07,0.9107,739,0.09968973425064076,624,0.020500689927064854,1.7095890410958905,0.020500689927064854
agemagician,transformers,Germany,developed,0.009825924031151623,73.33,0.7333,15,0.0020234722784297854,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
splendido,bootstrap,Switzerland,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
pavelzw,PowerToys,Switzerland,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
mymikemiller,vscode,United States,developed,0.012532323033861478,100.0,1.0,1,0.00013489815189531904,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
mattt,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
HaoboGu,vscode,China,emerging,0.01259304662090464,100.0,1.0,2,0.0002697963037906381,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
FWest98,PowerToys,Netherlands,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
ianloic,flutter,United States,developed,0.01282651946697589,100.0,1.0,2,0.0002697963037906381,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
GustavoASC,vscode,Brazil,emerging,0.01153653167518848,88.89,0.8889,9,0.0012140833670578712,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
hamirmahal,vscode,United States,developed,0.009573246648679274,75.0,0.75,4,0.0005395926075812762,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
septatrix,bootstrap,Germany,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
HanNayeoniee,transformers,"Korea, Republic of",developed,0.010918929956232502,83.33,0.8332999999999999,12,0.0016187778227438284,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
CharlieKolb,n8n,Germany,developed,0.024116743968054667,86.31,0.8631,241,0.032510454606771884,193,0.006340758262697943,0.5287671232876713,0.006340758262697944
thevasudevgupta,transformers,India,emerging,0.01181274309847953,90.91,0.9091,11,0.0014838796708485094,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
remarkablemark,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
JoseAlba,flutter,United States,developed,0.010088467968812029,73.68,0.7368000000000001,19,0.0025630648860110617,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
dillydylann,PowerToys,Azerbaijan,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
khmyznikov,PowerToys,Serbia,developed,0.010554588433973507,83.33,0.8332999999999999,6,0.0008093889113719142,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
initialshl,vscode,Canada,developed,0.009573246648679274,75.0,0.75,4,0.0005395926075812762,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
stubbornella,bootstrap,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
kassane,ollama,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
kadimi,bootstrap,Argentina,emerging,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
auchenberg,vscode,United States,developed,0.005310935541628855,40.0,0.4,5,0.0006744907594765951,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
hermannloose,vscode,Germany,developed,0.012770609866306641,100.0,1.0,8,0.0010791852151625524,8,0.000262829358039293,0.021917808219178,0.000262829358039292
ariG23498,transformers,India,emerging,0.011138127736368172,84.62,0.8462000000000001,13,0.0017536759746391475,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
richbeales,AutoGPT,United Kingdom,developed,0.01887655090126906,93.48,0.9348000000000001,46,0.006205314987184676,243,0.007983441750443524,0.6657534246575343,0.007983441750443526
bean5,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jnschulze,flutter,Germany,developed,0.012747159346376309,100.0,1.0,3,0.0004046944556859571,15,0.0004928050463236743,0.0410958904109589,0.0004928050463236743
JsouLiang,flutter,China,emerging,0.005521061103092978,40.0,0.4,5,0.0006744907594765951,18,0.0005913660555884093,0.0493150684931506,0.0005913660555884082
hfhbd,bootstrap,Germany,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
philfreo,bootstrap,United States,developed,0.002690540315386719,20.0,0.2,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
lofcz,ollama,Czechia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ryu1kn,vscode,Australia,developed,0.012532323033861478,100.0,1.0,1,0.00013489815189531904,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
masaru-iritani,PowerToys,Japan,developed,0.007627816067978368,60.0,0.6,5,0.0006744907594765951,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
ArtemGovorov,vscode,Australia,developed,0.008489197458178329,66.67,0.6667000000000001,3,0.0004046944556859571,8,0.000262829358039293,0.021917808219178,0.000262829358039292
NielsRogge,transformers,Belgium,developed,0.029377518214968423,81.87,0.8187000000000001,342,0.04613516794819911,280,0.009199027531375255,0.7671232876712328,0.009199027531375255
kirillDanshin,awesome-go,Poland,emerging,0.01332014868165957,82.35,0.8234999999999999,17,0.0022932685822204236,110,0.003613903673040279,0.3013698630136986,0.0036139036730402784
jungnerd,transformers,"Korea, Republic of",developed,0.010918929956232502,83.33,0.8332999999999999,12,0.0016187778227438284,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
omeid,bootstrap,Australia,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
melroy89,ollama,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
farchond,flutter,United States,developed,0.00037355655371399614,0.0,0.0,0,0.0,16,0.000525658716078586,0.0438356164383561,0.0005256587160785852
jannesgg,transformers,Sweden,developed,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
tonygentilcore,flutter,Canada,developed,0.01278453564881235,100.0,1.0,4,0.0005395926075812762,15,0.0004928050463236743,0.0410958904109589,0.0004928050463236743
promptery,ollama,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mendozagioo,bootstrap,Mexico,emerging,0.003589762775544199,25.0,0.25,12,0.0016187778227438284,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
nickprock,transformers,Italy,developed,0.011966831326414403,91.67,0.9167000000000001,12,0.0016187778227438284,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
jerryzh168,transformers,United States,developed,0.01295278062743614,100.0,1.0,11,0.0014838796708485094,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
rickhanlonii,react,Brazil,emerging,0.029751685642216488,78.87,0.7887000000000001,355,0.04788884392283826,291,0.009560417898679282,0.7972602739726027,0.009560417898679282
richawo,ollama,United Kingdom,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
forest1988,transformers,Japan,developed,0.01295278062743614,100.0,1.0,11,0.0014838796708485094,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
ChrisPapp,vscode,Greece,developed,0.007369329405688723,54.55,0.5455,11,0.0014838796708485094,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
