repo_name,repo_id,repo_url,login,profile_url,location,country
delve,19994257,https://github.com/go-delve/delve,artspb,https://github.com/artspb,"Germering, Germany",Germany
openwrt,45821540,https://github.com/openwrt/openwrt,BKPepe,https://github.com/BKPepe,Praha,Brazil
gpt-2,170067246,https://github.com/openai/gpt-2,natemurthy,https://github.com/natemurthy,"Oakland, California",United States
BitNet,838253246,https://github.com/microsoft/BitNet,Benjamin-Wegener,https://github.com/Benjamin-Wegener,"Bückeburg, Germany",Germany
mdb-ui-kit,23069399,https://github.com/mdbootstrap/mdb-ui-kit,tkuther,https://github.com/tkuther,"Munich, Germany",Germany
vit-pytorch,300996055,https://github.com/lucidrains/vit-pytorch,lucidrains,https://github.com/lucidrains,San Francisco,United States
devise,308770,https://github.com/heartcombo/devise,gregates,https://github.com/gregates,"Seattle, WA",United States
awesome-pentest,22585805,https://github.com/enaqx/awesome-pentest,kpcyrd,https://github.com/kpcyrd,"Hamburg, Germany",Germany
cookiecutter,11407242,https://github.com/cookiecutter/cookiecutter,msabramo,https://github.com/msabramo,"San Jose, California, USA",United States
gson,32538871,https://github.com/google/gson,inder123,https://github.com/inder123,"Cupertino, United States",United States
exa,20060596,https://github.com/ogham/exa,zachcoyle,https://github.com/zachcoyle,Hyprland,Brazil
awesome-sysadmin,16677706,https://github.com/kahun/awesome-sysadmin,fffaraz,https://github.com/fffaraz,San Francisco Bay Area,Brazil
chroma,546206616,https://github.com/chroma-core/chroma,kritinv,https://github.com/kritinv,"San Francisco, California",United States
gitlabhq,2500088,https://github.com/gitlabhq/gitlabhq,annabel,https://github.com/annabel,USA,United States
cool-retro-term,14614344,https://github.com/Swordfish90/cool-retro-term,robatron,https://github.com/robatron,"Seattle, WA",United States
winston,1206546,https://github.com/winstonjs/winston,aquavitae,https://github.com/aquavitae,Cape Town,Brazil
signoz,326404870,https://github.com/SigNoz/signoz,joemiltonm,https://github.com/joemiltonm,Chennai,India
electron-react-boilerplate,35810174,https://github.com/electron-react-boilerplate/electron-react-boilerplate,LongLiveCHIEF,https://github.com/LongLiveCHIEF,"Bloomington, Illinois, United States",United States
ramda,10851820,https://github.com/ramda/ramda,jethrolarson,https://github.com/jethrolarson,Seattle,United States
Kingfisher,33486016,https://github.com/onevcat/Kingfisher,xspyhack,https://github.com/xspyhack,Canton,United States
redisson,15823460,https://github.com/redisson/redisson,jribble,https://github.com/jribble,"Provo, UT, USA",United States
pulumi,72477752,https://github.com/pulumi/pulumi,bigkraig,https://github.com/bigkraig,"Los Angeles, CA",United States
github-mcp-server,942771284,https://github.com/github/github-mcp-server,digitarald,https://github.com/digitarald,US,United States
vant,88717215,https://github.com/youzan/vant,JakeLaoyu,https://github.com/JakeLaoyu,San Jose,United States
postiz-app,664013991,https://github.com/gitroomhq/postiz-app,Zor0000,https://github.com/Zor0000,Pune,India
awesome-algorithms,21911597,https://github.com/tayllan/awesome-algorithms,ptarun,https://github.com/ptarun,"Kochi, Kerala",India
pytudes,83516498,https://github.com/norvig/pytudes,kpathakota,https://github.com/kpathakota,Seattle,United States
PlotNeuralNet,142187665,https://github.com/HarisIqbal88/PlotNeuralNet,lukasliebel,https://github.com/lukasliebel,"Munich, Germany",Germany
revanced-manager,471494981,https://github.com/ReVanced/revanced-manager,AmanSikarwar,https://github.com/AmanSikarwar,India,India
Vundle.vim,995750,https://github.com/VundleVim/Vundle.vim,Sarthak2143,https://github.com/Sarthak2143,"New Delhi, IN",India
fastbook,243838973,https://github.com/fastai/fastbook,fanbyprinciple,https://github.com/fanbyprinciple,India,India
TradingAgents,909213664,https://github.com/TauricResearch/TradingAgents,Yijia-Xiao,https://github.com/Yijia-Xiao,New York,United States
hiddify-app,643504282,https://github.com/hiddify/hiddify-app,felixhaeberle,https://github.com/felixhaeberle,"Berlin, Germany",Germany
gpt-researcher,639835356,https://github.com/assafelovic/gpt-researcher,Rai220,https://github.com/Rai220,US,United States
squoosh,124303364,https://github.com/GoogleChromeLabs/squoosh,almandsky,https://github.com/almandsky,"San Francisco, CA, United States",United States
watchtower,39038086,https://github.com/containrrr/watchtower,tkalus,https://github.com/tkalus,San Francisco,United States
ILSpy,1327739,https://github.com/icsharpcode/ILSpy,zhuman,https://github.com/zhuman,"Redmond, Washington",United States
fish-speech,702796244,https://github.com/fishaudio/fish-speech,vschroeter,https://github.com/vschroeter,"Potsdam, Germany",Germany
iview,64355429,https://github.com/iview/iview,dspangenberg,https://github.com/dspangenberg,"Bonn, NRW, Germany",Germany
pydata-book,4844734,https://github.com/wesm/pydata-book,crwilcox,https://github.com/crwilcox,"Seattle, WA",United States
games,3112748,https://github.com/leereilly/games,cheshire137,https://github.com/cheshire137,"Nashville, Tennessee",United States
koreader,8986217,https://github.com/koreader/koreader,Vuizur,https://github.com/Vuizur,"Freiberg, Germany",Germany
LLaVA,629102662,https://github.com/haotian-liu/LLaVA,filipe-m-almeida,https://github.com/filipe-m-almeida,"Santa Monica, CA",United States
actix-web,105379569,https://github.com/actix/actix-web,antonok-edm,https://github.com/antonok-edm,San Francisco,United States
gin-vue-admin,205679232,https://github.com/flipped-aurora/gin-vue-admin,dadiYazZ,https://github.com/dadiYazZ,Jilin City,United States
zap,52034309,https://github.com/uber-go/zap,willhug,https://github.com/willhug,"San Francisco, CA",United States
h4cker,94801380,https://github.com/The-Art-of-Hacking/h4cker,santosomar,https://github.com/santosomar,United States,United States
Resume-Matcher,253975496,https://github.com/srbhr/Resume-Matcher,iHirenDev,https://github.com/iHirenDev,"Newcastle, NSW",United States
Tasmota,80286288,https://github.com/arendst/Tasmota,RaphDaMan,https://github.com/RaphDaMan,Germany,Germany
mostly-adequate-guide,35133520,https://github.com/MostlyAdequate/mostly-adequate-guide,ryanlaws,https://github.com/ryanlaws,Spokane,Brazil
OmniParser,860252770,https://github.com/microsoft/OmniParser,krishna2,https://github.com/krishna2,San Francisco Bay Area,Brazil
gitleaks,119190187,https://github.com/gitleaks/gitleaks,arjunyel,https://github.com/arjunyel,"Champaign, IL",United States
angular-styleguide,22362099,https://github.com/johnpapa/angular-styleguide,robertd,https://github.com/robertd,"Highlands Ranch, Colorado",United States
homemade-machine-learning,155662306,https://github.com/trekhleb/homemade-machine-learning,trekhleb,https://github.com/trekhleb,San Francisco Bay Area,Brazil
pure,9603240,https://github.com/pure-css/pure,jamesalley,https://github.com/jamesalley,"Santa Cruz, CA",United States
Ice,674832198,https://github.com/jordanbaird/Ice,danhorst,https://github.com/danhorst,"South Bend, IN",India
.tmux,5526729,https://github.com/gpakosz/.tmux,ytang,https://github.com/ytang,New York,United States
simple-icons,6720403,https://github.com/simple-icons/simple-icons,sachinraja,https://github.com/sachinraja,California,United States
awesome-ai-agents,655459367,https://github.com/e2b-dev/awesome-ai-agents,johnxie,https://github.com/johnxie,New York →  San Francisco,Brazil
zulip,43160685,https://github.com/zulip/zulip,lfranchi,https://github.com/lfranchi,"Mammoth Lakes, CA",United States
smolagents,898968194,https://github.com/huggingface/smolagents,touseefahmed96,https://github.com/touseefahmed96,Islamabad,Brazil
intro.js,8686855,https://github.com/usablica/intro.js,pasapsi,https://github.com/pasapsi,Moscow,Brazil
validator.js,965782,https://github.com/validatorjs/validator.js,addaleax,https://github.com/addaleax,Germany,Germany
docz,125596489,https://github.com/doczjs/docz,lettertwo,https://github.com/lettertwo,"Washington, DC",United States
LazyVim,583706111,https://github.com/LazyVim/LazyVim,tmcw,https://github.com/tmcw,brooklyn new york,United States
cli,11393110,https://github.com/urfave/cli,aryounce,https://github.com/aryounce,United States of America,United States
streisand,18044526,https://github.com/StreisandEffect/streisand,pjrobertson,https://github.com/pjrobertson,Wales,United States
github-profile-readme-generator,279848748,https://github.com/rahuldkjain/github-profile-readme-generator,chandrikadeb7,https://github.com/chandrikadeb7,"Jamshedpur, India",India
analytics,160427405,https://github.com/plausible/analytics,djanda97,https://github.com/djanda97,"Modesto, CA",United States
axum,372172254,https://github.com/tokio-rs/axum,mgrachev,https://github.com/mgrachev,Moscow,Brazil
yup,24349832,https://github.com/jquense/yup,luispeerez,https://github.com/luispeerez,Cancun,United States
tools,241805592,https://github.com/rome/tools,sasharevzin,https://github.com/sasharevzin,"New York, NY",United States
monica,82238168,https://github.com/monicahq/monica,amansultani,https://github.com/amansultani,Deutschland,Germany
SteamTools,321682465,https://github.com/BeyondDimension/SteamTools,ImgBotApp,https://github.com/ImgBotApp,Seattle,United States
examples,66424871,https://github.com/pytorch/examples,bmccann,https://github.com/bmccann,United States,United States
platform,392073243,https://github.com/hcengineering/platform,disant1,https://github.com/disant1,Novosibirsk,Brazil
react-redux,38934449,https://github.com/reduxjs/react-redux,duncanleung,https://github.com/duncanleung,"Irvine, CA",United States
difftastic,162276894,https://github.com/Wilfred/difftastic,mjambon,https://github.com/mjambon,San Francisco Bay Area,Brazil
passport,2540368,https://github.com/jaredhanson/passport,jaredhanson,https://github.com/jaredhanson,"San Francisco, CA",United States
bagisto,148129143,https://github.com/bagisto/bagisto,SteffenMahler,https://github.com/SteffenMahler,Leipzig,Germany
valkey,775743011,https://github.com/valkey-io/valkey,murphyjacob4,https://github.com/murphyjacob4,"Seattle, WA",United States
guzzle,1420053,https://github.com/guzzle/guzzle,hobodave,https://github.com/hobodave,"Chicago, IL",United States
infisical,521655652,https://github.com/Infisical/infisical,meetcshah19,https://github.com/meetcshah19,Bengaluru,India
notable,162815665,https://github.com/notable/notable,lianghongzhuo,https://github.com/lianghongzhuo,Munich,Germany
Paddle,65711522,https://github.com/PaddlePaddle/Paddle,wangkuiyi,https://github.com/wangkuiyi,"San Francisco Bay Area, CA",United States
awesome-osint,75189212,https://github.com/jivoi/awesome-osint,garethfr,https://github.com/garethfr,Berlin,Germany
neofetch,48795298,https://github.com/dylanaraps/neofetch,plgruener,https://github.com/plgruener,Germany,Germany
claude-task-master,942837343,https://github.com/eyaltoledano/claude-task-master,joedanz,https://github.com/joedanz,"Brooklyn, NY",United States
react-starter-kit,18840003,https://github.com/kriasoft/react-starter-kit,ritoban23,https://github.com/ritoban23,India,India
github1s,192175095,https://github.com/conwnet/github1s,mohitjaisal,https://github.com/mohitjaisal,India,India
haystack,221654678,https://github.com/deepset-ai/haystack,robpasternak,https://github.com/robpasternak,Berlin,Germany
dracula-theme,13900913,https://github.com/dracula/dracula-theme,zenorocha,https://github.com/zenorocha,"San Francisco, California",United States
RedisDesktopManager,11892946,https://github.com/redis/RedisDesktopManager,Arpitgoyalgg,https://github.com/Arpitgoyalgg,India,India
GSAP,5905330,https://github.com/greensock/GSAP,jackdoyle,https://github.com/jackdoyle,Chicago,United States
algo,150058902,https://github.com/wangzheng0822/algo,zjhiphop,https://github.com/zjhiphop,USA,United States
api-guidelines,63188650,https://github.com/microsoft/api-guidelines,mattjohnsonpint,https://github.com/mattjohnsonpint,"Woodinville, WA",United States
bitchat,1013830656,https://github.com/permissionlesstech/bitchat,jackjackbits,https://github.com/jackjackbits,anywhere,United States
wg-easy,369764441,https://github.com/wg-easy/wg-easy,willtho89,https://github.com/willtho89,Germany,Germany
sqlitebrowser,19416551,https://github.com/sqlitebrowser/sqlitebrowser,pedromorgan,https://github.com/pedromorgan,Wales Uk,United States
p5.js,8424040,https://github.com/processing/p5.js,akshay-99,https://github.com/akshay-99,"Los Angeles, CA",United States
octotree,19620844,https://github.com/ovity/octotree,piamancini,https://github.com/piamancini,California,United States
API-Security-Checklist,96641209,https://github.com/shieldfy/API-Security-Checklist,svyandun,https://github.com/svyandun,"New York, NY",United States
Scoop,9994688,https://github.com/ScoopInstaller/Scoop,excitoon,https://github.com/excitoon,Munich,Germany
pytorch_geometric,106024057,https://github.com/pyg-team/pytorch_geometric,zechengz,https://github.com/zechengz,San Francisco Bay Area,Brazil
onlook,820087727,https://github.com/onlook-dev/onlook,j-mahapatra,https://github.com/j-mahapatra,India,India
ruby,538746,https://github.com/ruby/ruby,k0kubun,https://github.com/k0kubun,"Cupertino, CA",United States
heroicons,242754476,https://github.com/tailwindlabs/heroicons,znicholasbrown,https://github.com/znicholasbrown,Washington DC,United States
maui,262395224,https://github.com/dotnet/maui,rachelkang,https://github.com/rachelkang,"Washington, DC",United States
source-code-hunter,217943361,https://github.com/doocs/source-code-hunter,ImgBotApp,https://github.com/ImgBotApp,Seattle,United States
ios_rule_script,276008164,https://github.com/blackmatrix7/ios_rule_script,ZhiyuanMa2017,https://github.com/ZhiyuanMa2017,United States,United States
lens,157166750,https://github.com/lensapp/lens,ArthurKnoep,https://github.com/ArthurKnoep,Franche Comté - France,Brazil
loguru,100401612,https://github.com/Delgan/loguru,t-mart,https://github.com/t-mart,"Austin, TX, USA",United States
trufflehog,77726177,https://github.com/trufflesecurity/trufflehog,lc,https://github.com/lc,"South Dakota, USA",United States
ipfs,16722900,https://github.com/ipfs/ipfs,PayasR,https://github.com/PayasR,"California, USA",United States
Sentinel,128018428,https://github.com/alibaba/Sentinel,kimmking,https://github.com/kimmking,Peking,Brazil
NLP-progress,138331573,https://github.com/sebastianruder/NLP-progress,shahbazsyed,https://github.com/shahbazsyed,"Heidelberg, Germany",Germany
windows95,145803079,https://github.com/felixrieseberg/windows95,toolboc,https://github.com/toolboc,Houston,United States
FizzBuzzEnterpriseEdition,6834703,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,sbeitzel,https://github.com/sbeitzel,"Santa Cruz, CA, USA",United States
SwiftyJSON,20965586,https://github.com/SwiftyJSON/SwiftyJSON,Frostman,https://github.com/Frostman,San Francisco Bay Area,Brazil
hub,401025,https://github.com/mislav/hub,cehoffman,https://github.com/cehoffman,Alabama,Brazil
dashy,343078060,https://github.com/Lissy93/dashy,m42e,https://github.com/m42e,Munich,Germany
chinese-programmer-wrong-pronunciation,82040650,https://github.com/shimohq/chinese-programmer-wrong-pronunciation,b1f6c1c4,https://github.com/b1f6c1c4,USA,United States
proxy_pool,74762106,https://github.com/jhao104/proxy_pool,wang-ye,https://github.com/wang-ye,United States,United States
actual,486815039,https://github.com/actualbudget/actual,sreetamdas,https://github.com/sreetamdas,"Bangalore, India",India
draft-js,52113921,https://github.com/facebookarchive/draft-js,sebmarkbage,https://github.com/sebmarkbage,New York City,United States
minGPT,288108533,https://github.com/karpathy/minGPT,t-vi,https://github.com/t-vi,Munich,Germany
sails,3757512,https://github.com/balderdashy/sails,sylvainlap,https://github.com/sylvainlap,Toulouse - France,Brazil
mocha,1451352,https://github.com/mochajs/mocha,anishkny,https://github.com/anishkny,San Francisco Bay Area,Brazil
osquery,22394357,https://github.com/osquery/osquery,allanliu,https://github.com/allanliu,"Bay Area, California",United States
semantic-release,24063576,https://github.com/semantic-release/semantic-release,swashcap,https://github.com/swashcap,"Portland, Oregon, USA",United States
searxng,357241735,https://github.com/searxng/searxng,mrpaulblack,https://github.com/mrpaulblack,"Leipzig, Germany",Germany
awesome-quant,43425480,https://github.com/wilsonfreitas/awesome-quant,wilsonfreitas,https://github.com/wilsonfreitas,"São Paulo, Brazil",Brazil
vuepress,128237146,https://github.com/vuejs/vuepress,MartinMuzatko,https://github.com/MartinMuzatko,"Stuttgart, Germany",Germany
chalk,11855195,https://github.com/chalk/chalk,pedrottimark,https://github.com/pedrottimark,"West of Charlotte, NC; USA",United States
kestra,204164353,https://github.com/kestra-io/kestra,CGaneshKumar2002,https://github.com/CGaneshKumar2002,"India, Tamil Nadu, Chennai",India
fmt,7056202,https://github.com/fmtlib/fmt,DanielaE,https://github.com/DanielaE,"Nürnberg, Germany",Germany
rxdb,75425073,https://github.com/pubkey/rxdb,PaulMest,https://github.com/PaulMest,"Los Angeles, CA",United States
calibre,10332822,https://github.com/kovidgoyal/calibre,j-howell,https://github.com/j-howell,"Florida, USA",United States
mlflow,136202695,https://github.com/mlflow/mlflow,bali0019,https://github.com/bali0019,"Atlanta, US",United States
tinyrenderer,29397594,https://github.com/ssloy/tinyrenderer,paroj,https://github.com/paroj,Germany,Germany
cilium,48109239,https://github.com/cilium/cilium,HadrienPatte,https://github.com/HadrienPatte,New York,United States
js-cookie,32531480,https://github.com/js-cookie/js-cookie,dbalatero,https://github.com/dbalatero,"Brooklyn, NY",United States
CodeHub,11620669,https://github.com/CodeHubApp/CodeHub,ryanseys,https://github.com/ryanseys,"🌁  San Francisco, CA",United States
spotify-downloader,62743585,https://github.com/spotDL/spotify-downloader,maxbachmann,https://github.com/maxbachmann,Germany,Germany
awesome-computer-vision,29357796,https://github.com/jbhuang0604/awesome-computer-vision,subeeshvasu,https://github.com/subeeshvasu,India,India
WeChatExtension-ForMac,183345962,https://github.com/MustangYM/WeChatExtension-ForMac,VincentSit,https://github.com/VincentSit,Silvermoon City,United States
best-of-ml-python,317029148,https://github.com/lukasmasuch/best-of-ml-python,jindalai,https://github.com/jindalai,India,India
wepy,73681508,https://github.com/Tencent/wepy,jingxinxin,https://github.com/jingxinxin,anywhere,United States
simdjson,126412363,https://github.com/simdjson/simdjson,Bo98,https://github.com/Bo98,Scotland,Brazil
typescript-go,860100131,https://github.com/microsoft/typescript-go,joshcartme,https://github.com/joshcartme,USA,United States
RAG_Techniques,828268839,https://github.com/NirDiamant/RAG_Techniques,lordbeerus0505,https://github.com/lordbeerus0505,"Bangalore,India",India
mlx,724854743,https://github.com/ml-explore/mlx,jmousseau,https://github.com/jmousseau,"San Francisco, CA",United States
react-redux-links,50151075,https://github.com/markerikson/react-redux-links,simpixelated,https://github.com/simpixelated,"Carmel, IN",India
react-bootstrap,15480067,https://github.com/react-bootstrap/react-bootstrap,cmrnh,https://github.com/cmrnh,"New York, NY",United States
audiocraft,650945129,https://github.com/facebookresearch/audiocraft,rameerez,https://github.com/rameerez,latent spaces,Brazil
How-to-Make-a-Computer-Operating-System,14807173,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,Tanner,https://github.com/Tanner,"Redwood City, CA",United States
playwright-mcp,952688112,https://github.com/microsoft/playwright-mcp,cmrigney,https://github.com/cmrigney,"Canton, Ohio",United States
ember.js,1801829,https://github.com/emberjs/ember.js,lukemelia,https://github.com/lukemelia,NYC,United States
Seal,481797111,https://github.com/JunkFood02/Seal,blryface,https://github.com/blryface,Brazil,Brazil
ChromeAppHeroes,169529567,https://github.com/zhaoolee/ChromeAppHeroes,zhaoolee,https://github.com/zhaoolee,New York,United States
stackedit,8986773,https://github.com/benweet/stackedit,rkuhlf,https://github.com/rkuhlf,"Houston, Texas",United States
phoenix,16072585,https://github.com/phoenixframework/phoenix,thisistonydang,https://github.com/thisistonydang,"Bay Area, California, USA",United States
go-micro,29217054,https://github.com/micro/go-micro,xmlking,https://github.com/xmlking,SoCal,United States
Public-APIs,49594603,https://github.com/n0shake/Public-APIs,r-brown,https://github.com/r-brown,Licensing-as-a-Service (LaaS),Brazil
tree-sitter,14164618,https://github.com/tree-sitter/tree-sitter,J3RN,https://github.com/J3RN,"Columbus, Ohio",United States
scrollreveal,15975439,https://github.com/jlmakes/scrollreveal,orapouso,https://github.com/orapouso,Brasil,Brazil
dub,529708137,https://github.com/dubinc/dub,BharathxD,https://github.com/BharathxD,Hyderabad,India
fnm,166045424,https://github.com/Schniz/fnm,pckilgore,https://github.com/pckilgore,"Chicago, IL",United States
ente,560284721,https://github.com/ente-io/ente,desaianand1,https://github.com/desaianand1,Washington D.C.,United States
radare2,4869294,https://github.com/radareorg/radare2,F3real,https://github.com/F3real,Banja Luka,Brazil
system-design-interview,19901248,https://github.com/checkcheckzz/system-design-interview,richard1,https://github.com/richard1,"San Jose, CA",United States
redux-saga,47071941,https://github.com/redux-saga/redux-saga,sputt,https://github.com/sputt,Los Angeles,United States
forem,73648678,https://github.com/forem/forem,danielmbrasil,https://github.com/danielmbrasil,Brazil,Brazil
ws,2744972,https://github.com/websockets/ws,jcrugzz,https://github.com/jcrugzz,"Brooklyn, NY",United States
grpc-go,27729907,https://github.com/grpc/grpc-go,knweiss,https://github.com/knweiss,Germany,Germany
autoprefixer,8768406,https://github.com/postcss/autoprefixer,cvle,https://github.com/cvle,Germany,Germany
pandas-ai,631258918,https://github.com/sinaptik-ai/pandas-ai,yzaparto,https://github.com/yzaparto,"Menlo Park, CA",United States
OpenClash,189256120,https://github.com/vernesong/OpenClash,VMatrices,https://github.com/VMatrices,Mars,Brazil
learnopencv,30907774,https://github.com/spmallick/learnopencv,sakshiseth,https://github.com/sakshiseth,India,India
compose-samples,211288349,https://github.com/android/compose-samples,alexvanyo,https://github.com/alexvanyo,"San Francisco, California",United States
slim,42194129,https://github.com/slimtoolkit/slim,jishminor,https://github.com/jishminor,"Austin, TX",United States
docker-cheat-sheet,22657662,https://github.com/wsargent/docker-cheat-sheet,RichMorin,https://github.com/RichMorin,"Marysville, WA, USA",United States
Hero,74697963,https://github.com/HeroTransitions/Hero,fruitcoder,https://github.com/fruitcoder,Berlin,Germany
lexical,318341089,https://github.com/facebook/lexical,shalabhvyas,https://github.com/shalabhvyas,New York,United States
better-auth,803014189,https://github.com/better-auth/better-auth,alisamadiii,https://github.com/alisamadiii,USA,United States
SwitchyOmega,4598984,https://github.com/FelisCatus/SwitchyOmega,LuanDevecchi,https://github.com/LuanDevecchi,Brazil,Brazil
d2,533087958,https://github.com/terrastruct/d2,wycats,https://github.com/wycats,"Portland, OR",United States
